MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude,YrMo_Sold,Age_by_Sale,Remod_Age,Total_Bath,Total_Liv_Area,Total_Flr_SF,Total_Porch_SF,Has_Second_Flr,Has_Bsmt,Has_Garage,Has_MasVnr,Has_Low_Qual_Fin,Has_Wood_Deck,Has_Porch,Has_Pool
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Very_Good,1950,2006,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Good,CBlock,Typical,Typical,No,BLQ,32.0,Rec,308,232,572,GasA,Good,Y,SBrkr,1337,0,0,1337,1,0,1,0,3,1,Good,7,Typ,1,Good,Attchd,RFn,1,264,Typical,Typical,Paved,0,192,0,0,0,0,No_Pool,No_Fence,None,0,9,2008,WD ,Normal,141500,-93.622644,42.036102,2008-09-01,58,2,2.0,1677.0,1909,192,0,1,1,0,0,0,1,0
Split_or_Multilevel,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Above_Average,Above_Average,1955,1996,Hip,CompShg,AsbShng,AsbShng,None,0,Typical,Typical,CBlock,Typical,Typical,Av,BLQ,831.0,Unf,0,161,992,GasA,Good,Y,SBrkr,1661,0,0,1661,1,0,1,0,3,1,Good,8,Typ,1,Typical,BuiltIn,RFn,1,377,Typical,Typical,Paved,0,28,0,0,178,0,No_Pool,Minimum_Privacy,None,0,10,2008,WD ,Normal,165500,-93.623556,42.03713,2008-10-01,53,12,2.0,2492.0,2653,206,0,1,1,0,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,63,7584,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Artery,Norm,OneFam,One_Story,Average,Average,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88,Typical,Typical,CBlock,Typical,Typical,No,LwQ,531.0,Unf,0,505,1036,GasA,Excellent,Y,SBrkr,1036,0,0,1036,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,RFn,1,312,Typical,Typical,Paved,120,24,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2008,WD ,Normal,112900,-93.620487,42.034679,2008-06-01,55,55,1.0,1567.0,2072,24,0,1,1,1,0,1,1,0
Two_Story_1946_and_Newer,Residential_Low_Density,0,13700,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,Two_Story,Good,Above_Average,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288,Typical,Typical,CBlock,Typical,Typical,Gd,ALQ,454.0,Unf,0,410,864,GasA,Typical,Y,SBrkr,902,918,0,1820,0,0,1,2,4,1,Good,8,Typ,2,Good,Attchd,Unf,2,492,Typical,Typical,Paved,60,84,0,0,273,0,No_Pool,Good_Privacy,None,0,5,2008,WD ,Normal,201800,-93.6167,42.048952,2008-05-01,43,20,2.0,2274.0,2684,357,1,1,1,1,0,1,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10197,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1961,1961,Gable,CompShg,WdShing,Wd Shng,BrkCmn,491,Typical,Typical,CBlock,Typical,Typical,No,ALQ,288.0,Rec,374,700,1362,GasA,Typical,Y,SBrkr,1362,0,0,1362,1,0,1,1,3,1,Typical,6,Typ,1,Typical,Attchd,Unf,2,504,Typical,Typical,Paved,0,20,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,COD,Normal,163000,-93.616552,42.047782,2008-06-01,47,47,2.5,2024.0,2724,20,0,1,1,1,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,7875,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136,Typical,Typical,CBlock,Typical,Typical,No,Rec,572.0,Unf,0,572,1144,GasA,Good,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,Unf,2,456,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,9,2008,WD ,Normal,139950,-93.6178602,42.0470858,2008-09-01,47,47,2.0,1716.0,2288,0,0,1,1,1,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,8400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Excellent,1962,2005,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,237,Good,Good,CBlock,Typical,Typical,No,Unf,0.0,Unf,0,1319,1319,GasA,Typical,Y,SBrkr,1537,0,0,1537,1,0,1,1,3,1,Good,7,Typ,1,Good,Attchd,RFn,2,462,Typical,Typical,Paved,0,36,0,0,0,0,No_Pool,Good_Privacy,None,0,7,2008,COD,Abnorml,174000,-93.6169916,42.0470799,2008-07-01,46,3,2.5,1537.0,2856,36,0,1,1,1,0,0,1,0
Split_or_Multilevel,Residential_Low_Density,101,9150,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Above_Average,Average,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305,Typical,Typical,CBlock,Good,Typical,Gd,GLQ,371.0,Unf,0,728,1099,GasA,Good,Y,SBrkr,1431,0,0,1431,0,1,1,0,3,1,Typical,6,Typ,1,Good,Basment,RFn,1,296,Typical,Typical,Paved,64,110,0,0,0,0,No_Pool,No_Fence,None,0,12,2008,WD ,Normal,165000,-93.615685,42.046935,2008-12-01,46,46,1.5,1802.0,2530,110,0,1,1,1,0,1,1,0
Two_Story_1946_and_Newer,Residential_Low_Density,90,14670,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,Two_Story,Above_Average,Good,1966,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,410,Good,Good,CBlock,Typical,Typical,No,BLQ,575.0,Unf,0,529,1104,GasA,Excellent,Y,SBrkr,1104,884,0,1988,0,0,2,1,4,1,Good,9,Typ,1,Good,Attchd,RFn,2,480,Typical,Typical,Paved,0,230,0,0,0,0,No_Pool,Minimum_Privacy,None,0,8,2008,WD ,Normal,227000,-93.615614,42.046572,2008-08-01,42,9,2.5,2563.0,3092,230,1,1,1,1,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,7390,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,151,Typical,Typical,CBlock,Typical,Typical,No,ALQ,902.0,Unf,0,196,1098,GasA,Typical,Y,SBrkr,1098,0,0,1098,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,Unf,1,260,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,135000,-93.617179,42.042373,2008-07-01,53,53,2.0,2000.0,2196,0,0,1,1,1,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,71,9204,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,25.0,Rec,872,247,1144,GasA,Typical,Y,SBrkr,1144,0,0,1144,1,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,1,336,Typical,Typical,Paved,0,88,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,COD,Normal,124000,-93.6193303,42.0423032,2008-08-01,45,45,2.5,2041.0,2288,88,0,1,1,0,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,7763,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Good,CBlock,Typical,Typical,No,Rec,504.0,BLQ,108,319,931,GasA,Typical,Y,SBrkr,1283,0,0,1283,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,2,506,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2008,WD ,Normal,140000,-93.619022,42.044736,2008-10-01,46,28,2.0,1895.0,2214,0,0,1,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,8856,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Below_Average,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,143,Typical,Typical,CBlock,Typical,Typical,No,ALQ,621.0,LwQ,52,503,1176,GasA,Typical,Y,SBrkr,1176,0,0,1176,1,0,1,0,3,1,Typical,6,Typ,2,Good,Attchd,RFn,1,292,Typical,Typical,Paved,0,88,0,0,95,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,136500,-93.618634,42.043988,2008-05-01,51,51,2.0,1849.0,2352,183,0,1,1,1,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,82,9840,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1959,1998,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1053.0,Unf,0,195,1248,GasA,Typical,Y,SBrkr,1440,0,0,1440,1,0,2,0,2,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,1,480,Typical,Typical,Paved,150,0,0,0,256,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,185000,-93.617544,42.044791,2008-06-01,49,10,3.0,2493.0,2688,256,0,1,1,0,0,1,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76,9120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1958,1958,Hip,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,662.0,Unf,0,599,1261,GasA,Excellent,Y,SBrkr,1261,0,0,1261,1,0,1,0,3,1,Typical,6,Typ,1,Typical,Attchd,RFn,2,433,Typical,Typical,Paved,0,0,0,0,288,0,No_Pool,No_Fence,Shed,1400,11,2008,WD ,Normal,163000,-93.617543,42.044853,2008-11-01,50,50,2.0,1923.0,2522,288,0,1,1,0,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90,13200,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Feedr,Norm,OneFam,One_Story,Above_Average,Above_Average,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,187,Typical,Typical,CBlock,Typical,Typical,No,LwQ,958.0,Unf,0,437,1395,GasA,Excellent,Y,SBrkr,1570,0,0,1570,1,0,1,0,3,1,Typical,5,Typ,1,Typical,Attchd,RFn,2,441,Typical,Typical,Paved,490,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,166800,-93.613222,42.044304,2008-05-01,50,50,2.0,2528.0,2965,0,0,1,1,1,0,1,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,72,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74,Typical,Typical,CBlock,Good,Typical,No,LwQ,616.0,Unf,0,580,1196,GasA,Good,Y,FuseA,1196,0,0,1196,1,0,1,0,2,1,Typical,6,Typ,1,Good,Attchd,RFn,1,297,Typical,Typical,Paved,0,44,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,139000,-93.614856,42.042187,2008-05-01,52,52,2.0,1812.0,2392,44,0,1,1,1,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,11900,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387,Typical,Typical,CBlock,Typical,Typical,No,Rec,1040.0,Unf,0,352,1392,GasA,Typical,Y,FuseA,1392,0,0,1392,1,0,1,1,3,1,Typical,6,Typ,2,Good,Attchd,RFn,2,458,Typical,Typical,Paved,0,0,0,0,192,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,166000,-93.613077,42.0438199,2008-06-01,51,51,2.5,2432.0,2784,192,0,1,1,1,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9464,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Good,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135,Typical,Good,CBlock,Typical,Typical,No,BLQ,570.0,Unf,0,510,1080,GasA,Good,Y,SBrkr,1080,0,0,1080,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,1,288,Typical,Typical,Paved,0,0,0,0,130,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,136000,-93.612394,42.042023,2008-06-01,50,50,1.0,1650.0,2160,130,0,1,1,1,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,10425,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1956,1958,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,774.0,Unf,0,330,1104,GasA,Good,Y,SBrkr,1104,0,0,1104,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,RFn,1,384,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,133000,-93.613383,42.042304,2008-04-01,52,50,2.0,1878.0,2208,0,0,1,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,11556,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1952,1952,Gable,CompShg,MetalSd,MetalSd,Stone,52,Typical,Typical,CBlock,Typical,Typical,No,Rec,148.0,Unf,0,572,720,GasA,Excellent,Y,FuseA,882,0,0,882,1,0,1,0,2,1,Good,4,Typ,0,No_Fireplace,Attchd,Unf,1,240,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2008,WD ,Normal,116000,-93.617238,42.040479,2008-05-01,56,56,2.0,1030.0,1602,0,0,1,1,1,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,102,9373,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1953,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,84,Typical,Typical,CBlock,Typical,Typical,No,Rec,500.0,LwQ,196,456,1152,GasA,Typical,Y,SBrkr,1152,0,0,1152,0,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,2,636,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,137500,-93.617084,42.040301,2008-05-01,55,55,1.5,1848.0,2304,0,0,1,1,1,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,12774,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Sev,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1953,1953,Hip,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,PConc,Typical,Typical,No,BLQ,624.0,LwQ,128,232,984,GasW,Typical,N,SBrkr,950,0,0,950,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,2,400,Typical,Typical,Paved,0,32,0,0,0,0,No_Pool,Good_Wood,None,0,7,2008,WD ,Normal,130000,-93.617086,42.040391,2008-07-01,55,55,1.0,1702.0,1934,32,0,1,1,0,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,95,14250,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1957,1957,Gable,CompShg,Plywood,Plywood,BrkFace,360,Typical,Typical,CBlock,Typical,Typical,No,Unf,0.0,Unf,0,998,998,GasA,Typical,Y,SBrkr,1790,0,0,1790,0,0,2,0,3,1,Typical,6,Typ,2,Good,Attchd,Fin,2,540,Typical,Typical,Paved,0,40,0,0,0,0,No_Pool,No_Fence,Shed,1500,9,2008,WD ,Normal,180000,-93.6194043,42.0404436,2008-09-01,51,51,2.0,1790.0,2788,40,0,1,1,1,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7350,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Typical,Mn,ALQ,852.0,Unf,0,100,952,GasA,Typical,Y,SBrkr,952,0,0,952,1,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Detchd,Unf,2,840,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,COD,Abnorml,139000,-93.615621,42.039531,2008-06-01,57,57,2.0,1804.0,1904,0,0,1,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,57,7677,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,570.0,Unf,0,203,773,GasA,Good,Y,SBrkr,773,0,0,773,0,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Attchd,Unf,1,240,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Abnorml,110000,-93.61707,42.038516,2008-04-01,55,55,1.0,1343.0,1546,0,0,1,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,71,8838,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Fair,1957,1982,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,No_Basement,No_Basement,No_Basement,No_Basement,0.0,No_Basement,0,0,0,GasA,Good,Y,SBrkr,1764,0,0,1764,0,0,2,1,4,1,Typical,7,Maj2,1,Typical,Attchd,Fin,1,301,Typical,Typical,Paved,0,72,0,0,0,0,No_Pool,No_Fence,None,0,10,2008,WD ,Normal,100000,-93.612264,42.039445,2008-10-01,51,26,2.5,1764.0,1764,72,0,0,1,0,0,0,1,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,80,8480,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_and_Half_Fin,Average,Average,1947,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,442.0,Unf,0,390,832,GasA,Typical,Y,SBrkr,832,384,0,1216,0,0,1,0,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,1,336,Typical,Typical,Paved,158,0,102,0,0,0,No_Pool,No_Fence,None,0,10,2008,COD,Abnorml,118500,-93.6165173,42.0372039,2008-10-01,61,58,1.0,1658.0,2048,102,1,1,1,0,0,1,1,0
Duplex_All_Styles_and_Ages,Residential_Low_Density,76,12436,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,Duplex,One_Story,Average,Average,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,0.0,Unf,0,1824,1824,GasA,Fair,Y,FuseA,1824,0,0,1824,0,0,2,0,5,2,Typical,9,Typ,0,No_Fireplace,Detchd,Unf,2,484,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,1,2008,WD ,Normal,146000,-93.618457,42.03471,2008-01-01,51,51,2.0,1824.0,3648,0,0,1,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,10122,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Below_Average,Above_Average,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0.0,No_Basement,0,0,0,GasA,Typical,N,SBrkr,869,0,0,869,0,0,1,0,1,1,Typical,3,Typ,0,No_Fireplace,Detchd,Unf,1,390,Fair,Typical,Dirt_Gravel,0,0,66,0,0,0,No_Pool,Good_Privacy,None,0,8,2008,WD ,Normal,89900,-93.615484,42.037302,2008-08-01,60,58,1.0,869.0,869,66,0,0,1,0,0,0,1,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,45,7506,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Average,Very_Good,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Good,PConc,Typical,Typical,No,Unf,0.0,Unf,0,747,747,GasA,Typical,Y,SBrkr,747,412,0,1159,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,1,288,Fair,Typical,Dirt_Gravel,84,0,96,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,114000,-93.615484,42.037459,2008-05-01,83,58,1.0,1159.0,1906,96,1,1,1,0,0,1,1,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,10930,Pave,Gravel,Regular,Bnk,AllPub,Inside,Gtl,North_Ames,Artery,Norm,OneFam,One_and_Half_Fin,Average,Above_Average,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,580.0,Unf,0,333,913,GasA,Typical,Y,FuseA,1048,510,0,1558,1,0,1,1,3,1,Typical,6,Typ,1,Typical,Attchd,Unf,1,288,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,140000,-93.61076,42.035893,2008-04-01,63,58,2.5,2138.0,2471,0,1,1,1,0,0,0,0,0
One_Story_1945_and_Older,Residential_Low_Density,60,5400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Below_Average,Good,1940,2005,Gambrel,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Typical,Typical,No,Unf,0.0,Unf,0,672,672,GasA,Good,Y,SBrkr,672,0,0,672,0,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Detchd,Unf,1,308,Typical,Typical,Dirt_Gravel,88,108,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,86900,-93.612269,42.035723,2008-07-01,68,3,1.0,672.0,1344,108,0,1,1,0,0,1,1,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,10836,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Average,Average,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,0.0,Unf,0,892,892,GasA,Excellent,Y,SBrkr,1254,182,0,1436,0,1,1,0,3,1,Typical,7,Typ,1,Good,Detchd,Unf,4,1488,Fair,Typical,Dirt_Gravel,0,0,100,0,0,0,No_Pool,Good_Wood,None,0,6,2008,WD ,Normal,139000,-93.612265,42.035938,2008-06-01,86,58,1.5,1436.0,2328,100,1,1,1,0,0,0,1,0
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,60,10800,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,TwoFmCon,Two_Story,Below_Average,Good,1900,2000,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,No_Basement,No_Basement,No_Basement,No_Basement,0.0,No_Basement,0,0,0,GasA,Typical,N,FuseA,694,600,0,1294,0,0,2,0,3,2,Typical,7,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,220,114,210,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,106250,-93.612253,42.035222,2008-08-01,108,8,2.0,1294.0,1294,324,1,0,0,0,0,1,1,0
Two_Story_1946_and_Newer,Residential_Low_Density,70,9247,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,Two_Story,Above_Average,Above_Average,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318,Typical,Typical,CBlock,Typical,Typical,No,Rec,319.0,Unf,0,539,858,GasA,Excellent,Y,SBrkr,858,858,0,1716,0,0,1,1,4,1,Typical,8,Typ,1,Good,Attchd,Fin,2,490,Typical,Typical,Paved,0,84,0,0,120,0,No_Pool,No_Fence,None,0,3,2008,WD ,Normal,171000,-93.607422,42.040021,2008-03-01,46,46,1.5,2035.0,2574,204,1,1,1,1,0,0,1,0
